"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0332195586192184,5,644,5.05678793256433,"Nucleobase-containing compound catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0034655"," PDE4A  PDE4C  PDE4D  TARDBP  PDE4B"
0.0332195586192184,3,185,10.5618532818533,"Import into nucleus "," http://amigo.geneontology.org/amigo/term/GO:0051170"," HSP90AB1  TARDBP  PIK3R1"
0.0332787599623706,2,52,25.0505494505495," de novo  protein folding "," http://amigo.geneontology.org/amigo/term/GO:0006458"," HSPA5  FKBP1A"
0.0332787599623706,2,52,25.0505494505495,"Positive regulation of nitric oxide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0045429"," HSP90AA1  HSP90AB1"
0.0333575965823484,8,1644,3.16941258255127,"Regulation of protein modification process "," http://amigo.geneontology.org/amigo/term/GO:0031399"," HSPA5  KDM4A  HSP90AA1  FKBP1A  HSP90AB1  KAT2A  PDE4D  TARDBP"
0.0337840466839187,3,188,10.3933130699088,"Positive regulation of protein kinase B signaling "," http://amigo.geneontology.org/amigo/term/GO:0051897"," HSP90AA1  HSP90AB1  PIK3R1"
0.0338986808329404,2,53,24.577897574124,"Positive regulation of nitric oxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:1904407"," HSP90AA1  HSP90AB1"
0.0347317763187347,5,657,4.95672972385301,"Nucleobase-containing small molecule metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0055086"," PDE4A  PDE4C  PDE4D  IDO1  PDE4B"
0.0347317763187347,2,54,24.1227513227513,"Cellular response to cAMP "," http://amigo.geneontology.org/amigo/term/GO:0071320"," HSPA5  PDE4D"
0.034963287642485,3,192,10.1767857142857,"Positive regulation of intracellular protein transport "," http://amigo.geneontology.org/amigo/term/GO:0090316"," HSP90AB1  TARDBP  PIK3R1"
0.0351348673151599,6,965,4.04962250185048,"Cytokine-mediated signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0019221"," HSP90AA1  MMP2  HSP90AB1  RORC  PIK3R1  ALOX15"
0.0351348673151599,2,55,23.6841558441558,"Regulation of telomerase activity "," http://amigo.geneontology.org/amigo/term/GO:0051972"," HSP90AA1  HSP90AB1"
0.0351348673151599,2,55,23.6841558441558,"Reactive oxygen species biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:1903409"," MAOB  TRAP1"
0.03530960307003,4,403,6.46465792272244,"Alcohol metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006066"," HSP90AA1  CYP3A5  HSD17B7  UGT1A4"
0.0356307956504191,2,56,23.2612244897959,"T cell apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0070231"," IDO1  RORC"
0.0356307956504191,7,1313,3.47235338918507,"Cellular response to oxygen-containing compound "," http://amigo.geneontology.org/amigo/term/GO:1901701"," HSPA5  MMP2  PDE4D  TRAP1  RORC  PIK3R1  PDE4B"
0.0356307956504191,2,56,23.2612244897959,"Cellular response to nerve growth factor stimulus "," http://amigo.geneontology.org/amigo/term/GO:1990090"," HSPA5  KAT2A"
0.0358159016986196,3,197,9.91849166062364,"Regulation of cation channel activity "," http://amigo.geneontology.org/amigo/term/GO:2001257"," FKBP1A  PDE4D  PDE4B"
0.0366309297651999,3,199,9.81880832735104,"Female pregnancy "," http://amigo.geneontology.org/amigo/term/GO:0007565"," PGR  MMP2  IDO1"
0.0370877560781242,4,414,6.29289164941339,"Fatty acid metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006631"," CYP2J2  ALOX15  CYP2B6  UGT1A4"
0.0370877560781242,2,58,22.4591133004926,"Response to cocaine "," http://amigo.geneontology.org/amigo/term/GO:0042220"," HSPA5  HSP90AB1"
0.0370877560781242,2,58,22.4591133004926,"Regulation of lymphocyte apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0070228"," IDO1  RORC"
0.0375926734188494,7,1336,3.4125748502994,"Positive regulation of gene expression "," http://amigo.geneontology.org/amigo/term/GO:0010628"," KDM4A  HSP90AA1  KAT2A  PDE4D  TARDBP  PIK3R1  PDE4B"
0.0375926734188494,4,417,6.24761904761905,"Regulation of actin filament-based process "," http://amigo.geneontology.org/amigo/term/GO:0032970"," PDE4D  PIK3R1  ALOX15  PDE4B"
0.0375926734188494,2,59,22.0784503631961,"Response to nerve growth factor "," http://amigo.geneontology.org/amigo/term/GO:1990089"," HSPA5  KAT2A"
0.0386323738612315,3,206,9.48515950069348,"Transforming growth factor beta receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007179"," HSPA5  FKBP1A  HSP90AB1"
0.0386323738612315,5,691,4.71283853628282,"Cellular response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0071417"," HSPA5  MMP2  PDE4D  PIK3R1  PDE4B"
0.038649135464133,3,207,9.43933747412008,"Cellular response to radiation "," http://amigo.geneontology.org/amigo/term/GO:0071478"," HSPA5  MMP2  PIK3R1"
0.038649135464133,3,207,9.43933747412008,"DNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0071897"," HSP90AA1  HSP90AB1  POLI"
0.0402897898112762,2,62,21.0101382488479,"Steroid hormone biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0120178"," HSD17B7  CYP17A1"
0.0410496149149956,3,215,9.08810631229236,"Regulation of carbohydrate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006109"," KAT2A  RORC  UGT1A4"
0.0410496149149956,4,439,5.93452652131468,"Purine ribonucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009150"," PDE4A  PDE4C  PDE4D  PDE4B"
0.0410496149149956,1,3,217.104761904762,"Translational attenuation "," http://amigo.geneontology.org/amigo/term/GO:0009386"," TRAP1"
0.0410496149149956,1,3,217.104761904762,"Cellular response to interleukin-13 "," http://amigo.geneontology.org/amigo/term/GO:0035963"," ALOX15"
0.0410496149149956,3,216,9.04603174603175,"Fc receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0038093"," HSP90AA1  HSP90AB1  PIK3R1"
0.0410496149149956,1,3,217.104761904762,"Protein unfolding "," http://amigo.geneontology.org/amigo/term/GO:0043335"," HSP90AA1"
0.0410496149149956,6,1032,3.78671096345515,"Regulation of cellular component biogenesis "," http://amigo.geneontology.org/amigo/term/GO:0044087"," HSPA5  HSP90AA1  KAT2A  PIK3R1  ALOX15  MPHOSPH8"
0.0410496149149956,1,3,217.104761904762,"Tertiary branching involved in mammary gland duct morphogenesis "," http://amigo.geneontology.org/amigo/term/GO:0060748"," PGR"
0.0410496149149956,1,3,217.104761904762,"Regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process "," http://amigo.geneontology.org/amigo/term/GO:0140192"," PDE4B"
0.0410496149149956,1,3,217.104761904762,"Negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process "," http://amigo.geneontology.org/amigo/term/GO:0140199"," PDE4B"
0.0410496149149956,1,3,217.104761904762,"Regulation of engulfment of apoptotic cell "," http://amigo.geneontology.org/amigo/term/GO:1901074"," ALOX15"
0.0410496149149956,1,3,217.104761904762,"Negative regulation of complement-dependent cytotoxicity "," http://amigo.geneontology.org/amigo/term/GO:1903660"," HSP90AB1"
0.0410496149149956,1,3,217.104761904762,"Regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide "," http://amigo.geneontology.org/amigo/term/GO:1903750"," TRAP1"
0.0410496149149956,1,3,217.104761904762,"Negative regulation of intrinsic apoptotic signaling pathway in response to hydrogen peroxide "," http://amigo.geneontology.org/amigo/term/GO:1903751"," TRAP1"
0.0410496149149956,1,3,217.104761904762,"Regulation of glucuronosyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:1904223"," UGT1A4"
0.0410496149149956,1,3,217.104761904762,"Negative regulation of glucuronosyltransferase activity "," http://amigo.geneontology.org/amigo/term/GO:1904224"," UGT1A4"
0.0410496149149956,1,3,217.104761904762,"Negative regulation of DNA duplex unwinding "," http://amigo.geneontology.org/amigo/term/GO:1905463"," TOP2A"
0.0410496149149956,1,3,217.104761904762,"Negative regulation of cellular glucuronidation "," http://amigo.geneontology.org/amigo/term/GO:2001030"," UGT1A4"
0.0410496149149956,1,3,217.104761904762,"Lipoxin A4 biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2001303"," ALOX15"
0.0415700361269311,3,221,8.84137039431157,"Circadian rhythm "," http://amigo.geneontology.org/amigo/term/GO:0007623"," TARDBP  TOP2A  RORC"
0.0418261779090805,2,67,19.4422174840085,"Interleukin-2 production "," http://amigo.geneontology.org/amigo/term/GO:0032623"," PDE4D  PDE4B"
0.0418261779090805,2,67,19.4422174840085,"Regulation of interleukin-2 production "," http://amigo.geneontology.org/amigo/term/GO:0032663"," PDE4D  PDE4B"
0.0430565691204806,3,225,8.68419047619048,"Protein stabilization "," http://amigo.geneontology.org/amigo/term/GO:0050821"," HSP90AA1  HSP90AB1  PIK3R1"
0.043834916261766,4,456,5.71328320802005,"Ribonucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009259"," PDE4A  PDE4C  PDE4D  PDE4B"
0.043834916261766,2,70,18.6089795918367,"Ovulation cycle "," http://amigo.geneontology.org/amigo/term/GO:0042698"," HSPA5  PGR"
0.043834916261766,3,228,8.56992481203008,"Multi-multicellular organism process "," http://amigo.geneontology.org/amigo/term/GO:0044706"," PGR  MMP2  IDO1"
0.043834916261766,2,70,18.6089795918367,"Regulation of nitric oxide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0045428"," HSP90AA1  HSP90AB1"
0.043834916261766,2,70,18.6089795918367,"Neural nucleus development "," http://amigo.geneontology.org/amigo/term/GO:0048857"," HSPA5  MAOB"
0.043834916261766,3,227,8.6076777847703,"Maintenance of location in cell "," http://amigo.geneontology.org/amigo/term/GO:0051651"," HSPA5  FKBP1A  PDE4D"
0.043834916261766,2,70,18.6089795918367,"Cardiac muscle cell contraction "," http://amigo.geneontology.org/amigo/term/GO:0086003"," PDE4D  PDE4B"
0.044850663616281,2,71,18.3468812877264,"CAMP-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0019933"," PDE4A  PDE4D"
0.0456591358616659,2,72,18.0920634920635,"Regulation of nitric oxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0080164"," HSP90AA1  HSP90AB1"
0.0456591358616659,2,72,18.0920634920635,"Positive regulation of DNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:2000573"," HSP90AA1  HSP90AB1"
0.0457497738804515,4,467,5.5787090853472,"Ribose phosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0019693"," PDE4A  PDE4C  PDE4D  PDE4B"
0.0461414706865191,5,756,4.30763416477702,"Immune response-regulating signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0002764"," HSP90AA1  HSP90AB1  PDE4D  PIK3R1  PDE4B"
0.0461414706865191,4,469,5.55491928114529,"Purine nucleotide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0006163"," PDE4A  PDE4C  PDE4D  PDE4B"
0.0461414706865191,3,236,8.27941888619855,"Positive regulation of intracellular transport "," http://amigo.geneontology.org/amigo/term/GO:0032388"," HSP90AB1  TARDBP  PIK3R1"
0.047425172116963,3,239,8.17549312612074,"Regulation of heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0008016"," PDE4D  CYP2J2  PDE4B"
0.0481570300031353,1,4,162.828571428571,"Alkaloid catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009822"," CYP3A5"
0.0481570300031353,1,4,162.828571428571,"Protein succinylation "," http://amigo.geneontology.org/amigo/term/GO:0018335"," KAT2A"
0.0481570300031353,1,4,162.828571428571,"Response to interleukin-13 "," http://amigo.geneontology.org/amigo/term/GO:0035962"," ALOX15"
0.0481570300031353,2,76,17.1398496240602,"Regulation of cardiac muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0055117"," PDE4D  PDE4B"
0.0481570300031353,1,4,162.828571428571,"Negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0071878"," PDE4B"
0.0481570300031353,1,4,162.828571428571,"Histone succinylation "," http://amigo.geneontology.org/amigo/term/GO:0106077"," KAT2A"
0.0481570300031353,5,772,4.21835677276092,"Cellular response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901699"," HSPA5  MMP2  PDE4D  PIK3R1  PDE4B"
0.0481570300031353,1,4,162.828571428571,"Regulation of cellular glucuronidation "," http://amigo.geneontology.org/amigo/term/GO:2001029"," UGT1A4"
0.0481570300031353,1,4,162.828571428571,"Lipoxin A4 metabolic process "," http://amigo.geneontology.org/amigo/term/GO:2001302"," ALOX15"
0.0484154846804346,6,1105,3.53654815772463,"Central nervous system development "," http://amigo.geneontology.org/amigo/term/GO:0007417"," HSPA5  KDM4A  MAOB  HSP90AA1  HSP90AB1  KAT2A"
0.0484154846804346,2,77,16.917254174397,"Lymphocyte apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:0070227"," IDO1  RORC"
0.050146536834698,6,1115,3.50483023702755,"Negative regulation of cell death "," http://amigo.geneontology.org/amigo/term/GO:0060548"," HSPA5  KDM4A  HSP90AB1  TRAP1  RORC  PIK3R1"
0.0503659062340544,2,79,16.4889692585895,"Telomere maintenance via telomerase "," http://amigo.geneontology.org/amigo/term/GO:0007004"," HSP90AA1  HSP90AB1"
0.0503659062340544,6,1122,3.4829640947288,"Enzyme linked receptor protein signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0007167"," HSPA5  HSP90AA1  MMP2  FKBP1A  HSP90AB1  PIK3R1"
0.0503659062340544,6,1121,3.48607110997834,"Response to organonitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:0010243"," HSPA5  MMP2  HSP90AB1  PDE4D  PIK3R1  PDE4B"
0.0503659062340544,7,1488,3.06397849462366,"Regulation of immune response "," http://amigo.geneontology.org/amigo/term/GO:0050776"," HSP90AA1  FKBP1A  HSP90AB1  PDE4D  PIK3R1  ALOX15  PDE4B"
0.0503659062340544,3,251,7.78463289698349,"Regulation of protein kinase B signaling "," http://amigo.geneontology.org/amigo/term/GO:0051896"," HSP90AA1  HSP90AB1  PIK3R1"
0.0503659062340544,4,492,5.2952380952381,"Purine-containing compound metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0072521"," PDE4A  PDE4C  PDE4D  PDE4B"
0.0514780321917044,2,81,16.0818342151675,"RNA-dependent DNA biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006278"," HSP90AA1  HSP90AB1"
0.0514780321917044,8,1895,2.74961176027139,"Positive regulation of RNA metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051254"," HSPA5  PGR  KAT2A  TARDBP  TOP2A  RORC  PIK3R1  ERG"
0.0514780321917044,5,794,4.10147535084563,"Regulation of cellular response to stress "," http://amigo.geneontology.org/amigo/term/GO:0080135"," HSPA5  HSP90AA1  HSP90AB1  TRAP1  PIK3R1"
0.0514780321917044,8,1896,2.74816154309825,"Regulation of intracellular signal transduction "," http://amigo.geneontology.org/amigo/term/GO:1902531"," PDE4A  HSP90AA1  FKBP1A  HSP90AB1  PDE4D  TRAP1  PIK3R1  ALOX15"
0.051774818811945,2,82,15.8857142857143,"Central nervous system neuron development "," http://amigo.geneontology.org/amigo/term/GO:0021954"," HSP90AA1  HSP90AB1"
0.051774818811945,3,256,7.63258928571429,"Cellular response to transforming growth factor beta stimulus "," http://amigo.geneontology.org/amigo/term/GO:0071560"," HSPA5  FKBP1A  HSP90AB1"
0.0527860344705737,2,83,15.6943201376936,"Regulation of release of sequestered calcium ion into cytosol "," http://amigo.geneontology.org/amigo/term/GO:0051279"," FKBP1A  PDE4D"
0.052895497722149,8,1910,2.72801795063575,"Regulation of transport "," http://amigo.geneontology.org/amigo/term/GO:0051049"," MAOB  FKBP1A  HSP90AB1  PDE4D  TARDBP  PIK3R1  ALOX15  PDE4B"
0.0534285159329026,2,84,15.5074829931973,"Nitric oxide biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006809"," HSP90AA1  HSP90AB1"
0.0534285159329026,1,5,130.262857142857,"Outer mitochondrial membrane organization "," http://amigo.geneontology.org/amigo/term/GO:0007008"," HSP90AA1"
0.0534285159329026,1,5,130.262857142857,"Response to aluminum ion "," http://amigo.geneontology.org/amigo/term/GO:0010044"," MAOB"
0.0534285159329026,1,5,130.262857142857,"Apoptotic chromosome condensation "," http://amigo.geneontology.org/amigo/term/GO:0030263"," TOP2A"
0.0534285159329026,1,5,130.262857142857,"Intrinsic apoptotic signaling pathway in response to hydrogen peroxide "," http://amigo.geneontology.org/amigo/term/GO:0036481"," TRAP1"
0.0534285159329026,2,85,15.3250420168067,"Hormone biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0042446"," HSD17B7  CYP17A1"
0.0534285159329026,1,5,130.262857142857,"Protein insertion into mitochondrial outer membrane "," http://amigo.geneontology.org/amigo/term/GO:0045040"," HSP90AA1"
0.0534285159329026,1,5,130.262857142857,"Positive regulation of catecholamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045915"," MAOB"
0.0534285159329026,1,5,130.262857142857,"Positive regulation of dopamine metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0045964"," MAOB"
0.0534285159329026,3,262,7.45779716466739,"Response to transforming growth factor beta "," http://amigo.geneontology.org/amigo/term/GO:0071559"," HSPA5  FKBP1A  HSP90AB1"
0.0534285159329026,1,5,130.262857142857,"Negative regulation of hydrogen peroxide-mediated programmed cell death "," http://amigo.geneontology.org/amigo/term/GO:1901299"," TRAP1"
0.0548327076552372,3,267,7.31813804173355,"Regulation of intracellular protein transport "," http://amigo.geneontology.org/amigo/term/GO:0033157"," HSP90AB1  TARDBP  PIK3R1"
0.0559002924480288,2,88,14.8025974025974,"Negative regulation of transforming growth factor beta receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0030512"," HSPA5  FKBP1A"
0.0566928061586789,2,89,14.6362760834671,"Nitric oxide metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0046209"," HSP90AA1  HSP90AB1"
0.0566928061586789,2,89,14.6362760834671,"Cellular response to calcium ion "," http://amigo.geneontology.org/amigo/term/GO:0071277"," HSPA5  ALOX15"
0.0567761264356121,7,1580,2.88556962025316,"Reproduction "," http://amigo.geneontology.org/amigo/term/GO:0000003"," HSPA5  PGR  MMP2  HSP90AB1  IDO1  TOP2A  CYP17A1"
0.0567761264356121,1,6,108.552380952381,"Luteolysis "," http://amigo.geneontology.org/amigo/term/GO:0001554"," HSPA5"
0.0567761264356121,1,6,108.552380952381,"Positive regulation of heart rate by epinephrine-norepinephrine "," http://amigo.geneontology.org/amigo/term/GO:0001996"," PDE4D"
0.0567761264356121,2,94,13.8577507598784,"Regulation of striated muscle contraction "," http://amigo.geneontology.org/amigo/term/GO:0006942"," PDE4D  PDE4B"
0.0567761264356121,2,91,14.3145996860283,"Telomere maintenance via telomere lengthening "," http://amigo.geneontology.org/amigo/term/GO:0010833"," HSP90AA1  HSP90AB1"
0.0567761264356121,1,6,108.552380952381,"Negative regulation of serotonin secretion "," http://amigo.geneontology.org/amigo/term/GO:0014063"," MAOB"
0.0567761264356121,1,6,108.552380952381,"Tryptophan catabolic process to kynurenine "," http://amigo.geneontology.org/amigo/term/GO:0019441"," IDO1"
0.0567761264356121,7,1577,2.89105897273304,"Reproductive process "," http://amigo.geneontology.org/amigo/term/GO:0022414"," HSPA5  PGR  MMP2  HSP90AB1  IDO1  TOP2A  CYP17A1"
0.0567761264356121,3,278,7.02857142857143,"Negative regulation of cellular catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0031330"," KDM4A  HSP90AB1  TARDBP"
0.0567761264356121,2,91,14.3145996860283,"Positive regulation of protein binding "," http://amigo.geneontology.org/amigo/term/GO:0032092"," FKBP1A  HSP90AB1"
0.0567761264356121,3,282,6.92887537993921,"Regulation of ion transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0032412"," FKBP1A  PDE4D  PDE4B"
0.0567761264356121,2,90,14.4736507936508,"Positive regulation of interferon-gamma production "," http://amigo.geneontology.org/amigo/term/GO:0032729"," PDE4D  PDE4B"
0.0567761264356121,2,93,14.0067588325653,"Cellular response to UV "," http://amigo.geneontology.org/amigo/term/GO:0034644"," MMP2  PIK3R1"
0.0567761264356121,3,278,7.02857142857143,"Protein kinase B signaling "," http://amigo.geneontology.org/amigo/term/GO:0043491"," HSP90AA1  HSP90AB1  PIK3R1"
0.0567761264356121,2,91,14.3145996860283,"Regulation of viral genome replication "," http://amigo.geneontology.org/amigo/term/GO:0045069"," TOP2A  MPHOSPH8"
0.0567761264356121,5,830,3.92358003442341,"Positive regulation of immune response "," http://amigo.geneontology.org/amigo/term/GO:0050778"," HSP90AA1  HSP90AB1  PDE4D  PIK3R1  PDE4B"
0.0567761264356121,3,276,7.07950310559006,"T cell receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0050852"," PDE4D  PIK3R1  PDE4B"
0.0567761264356121,6,1192,3.2784276126558,"Positive regulation of cellular component organization "," http://amigo.geneontology.org/amigo/term/GO:0051130"," HSPA5  HSP90AA1  KAT2A  PIK3R1  ALOX15  MPHOSPH8"
0.0567761264356121,1,6,108.552380952381,"Flavone metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0051552"," UGT1A9"
0.0567761264356121,3,279,7.00337941628264,"Regulation of calcium ion transport "," http://amigo.geneontology.org/amigo/term/GO:0051924"," FKBP1A  PDE4D  PDE4B"
0.0567761264356121,3,275,7.10524675324675,"Heart contraction "," http://amigo.geneontology.org/amigo/term/GO:0060047"," PDE4D  CYP2J2  PDE4B"
0.0567761264356121,1,6,108.552380952381,"Vitamin D3 metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0070640"," UGT1A4"
0.0567761264356121,3,275,7.10524675324675,"Regulation of transmembrane receptor protein serine/threonine kinase signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0090092"," HSPA5  FKBP1A  HSP90AB1"
0.0567761264356121,1,6,108.552380952381,"Cell-substrate junction disassembly "," http://amigo.geneontology.org/amigo/term/GO:0120180"," PIK3R1"
0.0567761264356121,1,6,108.552380952381,"Focal adhesion disassembly "," http://amigo.geneontology.org/amigo/term/GO:0120181"," PIK3R1"
0.0567761264356121,1,6,108.552380952381,"Regulation of focal adhesion disassembly "," http://amigo.geneontology.org/amigo/term/GO:0120182"," PIK3R1"
0.0567761264356121,1,6,108.552380952381,"Positive regulation of focal adhesion disassembly "," http://amigo.geneontology.org/amigo/term/GO:0120183"," PIK3R1"
0.0567761264356121,1,6,108.552380952381,"Negative regulation of IRE1-mediated unfolded protein response "," http://amigo.geneontology.org/amigo/term/GO:1903895"," HSPA5"
0.0567761264356121,2,90,14.4736507936508,"Reactive nitrogen species metabolic process "," http://amigo.geneontology.org/amigo/term/GO:2001057"," HSP90AA1  HSP90AB1"
0.0574471351099348,2,95,13.7118796992481,"Vascular endothelial growth factor receptor signaling pathway "," http://amigo.geneontology.org/amigo/term/GO:0048010"," HSP90AA1  PIK3R1"
0.0574471351099348,2,95,13.7118796992481,"Regulation of cellular response to heat "," http://amigo.geneontology.org/amigo/term/GO:1900034"," HSP90AA1  HSP90AB1"
0.0576705669214818,3,285,6.85593984962406,"Heart process "," http://amigo.geneontology.org/amigo/term/GO:0003015"," PDE4D  CYP2J2  PDE4B"
0.0578211901996826,3,286,6.83196803196803,"Sex differentiation "," http://amigo.geneontology.org/amigo/term/GO:0007548"," HSPA5  PGR  CYP17A1"
0.0578211901996826,2,96,13.5690476190476,"Pigment metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042440"," UGT1A9  UGT1A4"
0.0578211901996826,2,96,13.5690476190476,"Response to cAMP "," http://amigo.geneontology.org/amigo/term/GO:0051591"," HSPA5  PDE4D"
0.0585327217362696,3,288,6.78452380952381,"Chromatin remodeling "," http://amigo.geneontology.org/amigo/term/GO:0006338"," KDM4A  KAT2A  KDM4E"
0.0585861249202713,2,97,13.4291605301915,"Female gonad development "," http://amigo.geneontology.org/amigo/term/GO:0008585"," HSPA5  PGR"
0.0586898965458538,3,289,6.7610479485912,"Organic hydroxy compound transport "," http://amigo.geneontology.org/amigo/term/GO:0015850"," MAOB  SLCO1A2  ABCB11"
0.0591539286535538,2,98,13.2921282798834,"Cyclic-nucleotide-mediated signaling "," http://amigo.geneontology.org/amigo/term/GO:0019935"," PDE4A  PDE4D"
0.0591539286535538,2,98,13.2921282798834,"Regulation of response to endoplasmic reticulum stress "," http://amigo.geneontology.org/amigo/term/GO:1905897"," HSPA5  PIK3R1"
0.0592024063345473,3,291,6.71458026509573,"Regulation of blood circulation "," http://amigo.geneontology.org/amigo/term/GO:1903522"," PDE4D  CYP2J2  PDE4B"
0.0598833395403099,1,7,93.0448979591837,"Ovulation from ovarian follicle "," http://amigo.geneontology.org/amigo/term/GO:0001542"," PGR"
0.0598833395403099,1,7,93.0448979591837,"Intramembranous ossification "," http://amigo.geneontology.org/amigo/term/GO:0001957"," MMP2"
0.0598833395403099,1,7,93.0448979591837,"Lipid hydroxylation "," http://amigo.geneontology.org/amigo/term/GO:0002933"," CYP3A5"
0.0598833395403099,1,7,93.0448979591837,"Positive regulation of blood pressure by epinephrine-norepinephrine "," http://amigo.geneontology.org/amigo/term/GO:0003321"," PDE4D"
0.0598833395403099,3,293,6.668746952706,"Regulation of transmembrane transporter activity "," http://amigo.geneontology.org/amigo/term/GO:0022898"," FKBP1A  PDE4D  PDE4B"
0.0598833395403099,1,7,93.0448979591837,"Posttranslational protein targeting to membrane, translocation "," http://amigo.geneontology.org/amigo/term/GO:0031204"," HSPA5"
0.0598833395403099,1,7,93.0448979591837," de novo  NAD biosynthetic process from tryptophan "," http://amigo.geneontology.org/amigo/term/GO:0034354"," IDO1"
0.0598833395403099,1,7,93.0448979591837,"Direct ossification "," http://amigo.geneontology.org/amigo/term/GO:0036072"," MMP2"
0.0598833395403099,1,7,93.0448979591837,"Paracrine signaling "," http://amigo.geneontology.org/amigo/term/GO:0038001"," PGR"
0.0598833395403099,1,7,93.0448979591837,"Dopamine catabolic process "," http://amigo.geneontology.org/amigo/term/GO:0042420"," MAOB"
0.0598833395403099,1,7,93.0448979591837,"Histone H4-K12 acetylation "," http://amigo.geneontology.org/amigo/term/GO:0043983"," KAT2A"
0.0598833395403099,2,102,12.7708683473389,"Development of primary female sexual characteristics "," http://amigo.geneontology.org/amigo/term/GO:0046545"," HSPA5  PGR"
0.0598833395403099,1,7,93.0448979591837,"Negative regulation of centriole replication "," http://amigo.geneontology.org/amigo/term/GO:0046600"," KAT2A"
0.0598833395403099,1,7,93.0448979591837,"Mammary gland branching involved in pregnancy "," http://amigo.geneontology.org/amigo/term/GO:0060745"," PGR"
0.0598833395403099,1,7,93.0448979591837,"Negative regulation of histone H3-K9 trimethylation "," http://amigo.geneontology.org/amigo/term/GO:1900113"," KDM4A"
0.0598833395403099,6,1231,3.17456191249855,"Response to nitrogen compound "," http://amigo.geneontology.org/amigo/term/GO:1901698"," HSPA5  MMP2  HSP90AB1  PDE4D  PIK3R1  PDE4B"
0.0598833395403099,1,7,93.0448979591837,"Regulation of bone development "," http://amigo.geneontology.org/amigo/term/GO:1903010"," KAT2A"
0.0598833395403099,1,7,93.0448979591837,"Regulation of ATF6-mediated unfolded protein response "," http://amigo.geneontology.org/amigo/term/GO:1903891"," HSPA5"
0.0598833395403099,2,101,12.8973125884017,"Regulation of leukocyte apoptotic process "," http://amigo.geneontology.org/amigo/term/GO:2000106"," IDO1  RORC"
0.061954525061324,2,104,12.5252747252747,"Regulation of calcium ion transport into cytosol "," http://amigo.geneontology.org/amigo/term/GO:0010522"," FKBP1A  PDE4D"
